,method,num_hf,num_lf,problem,seed
454,mf_rbf,10,50,Forrester_1a,3
455,mf_rbf,12,50,Forrester_1a,3
456,mf_rbf,14,50,Forrester_1a,3
457,mf_rbf,16,50,Forrester_1a,3
458,mf_rbf,18,50,Forrester_1a,3
459,mf_rbf,20,50,Forrester_1a,3
460,mf_rbf,2,55,Forrester_1a,3
461,mf_rbf,4,55,Forrester_1a,3
462,mf_rbf,6,55,Forrester_1a,3
463,mf_rbf,8,55,Forrester_1a,3
464,mf_rbf,10,55,Forrester_1a,3
465,mf_rbf,12,55,Forrester_1a,3
466,mf_rbf,14,55,Forrester_1a,3
467,mf_rbf,16,55,Forrester_1a,3
468,mf_rbf,18,55,Forrester_1a,3
469,mf_rbf,20,55,Forrester_1a,3
470,mf_rbf,2,60,Forrester_1a,3
471,mf_rbf,4,60,Forrester_1a,3
472,mf_rbf,6,60,Forrester_1a,3
473,mf_rbf,8,60,Forrester_1a,3
474,mf_rbf,10,60,Forrester_1a,3
475,mf_rbf,12,60,Forrester_1a,3
476,mf_rbf,14,60,Forrester_1a,3
477,mf_rbf,16,60,Forrester_1a,3
478,mf_rbf,18,60,Forrester_1a,3
479,mf_rbf,20,60,Forrester_1a,3
480,mf_rbf,2,65,Forrester_1a,3
481,mf_rbf,4,65,Forrester_1a,3
482,mf_rbf,6,65,Forrester_1a,3
483,mf_rbf,8,65,Forrester_1a,3
484,mf_rbf,10,65,Forrester_1a,3
485,mf_rbf,12,65,Forrester_1a,3
486,mf_rbf,14,65,Forrester_1a,3
487,mf_rbf,16,65,Forrester_1a,3
488,mf_rbf,18,65,Forrester_1a,3
489,mf_rbf,20,65,Forrester_1a,3
490,mf_rbf,2,70,Forrester_1a,3
491,mf_rbf,4,70,Forrester_1a,3
492,mf_rbf,6,70,Forrester_1a,3
493,mf_rbf,8,70,Forrester_1a,3
494,mf_rbf,10,70,Forrester_1a,3
495,mf_rbf,12,70,Forrester_1a,3
496,mf_rbf,14,70,Forrester_1a,3
497,mf_rbf,16,70,Forrester_1a,3
498,mf_rbf,18,70,Forrester_1a,3
499,mf_rbf,20,70,Forrester_1a,3
500,mf_rbf,2,75,Forrester_1a,3
501,mf_rbf,4,75,Forrester_1a,3
502,mf_rbf,6,75,Forrester_1a,3
503,mf_rbf,8,75,Forrester_1a,3
504,mf_rbf,10,75,Forrester_1a,3
505,mf_rbf,12,75,Forrester_1a,3
506,mf_rbf,14,75,Forrester_1a,3
507,mf_rbf,16,75,Forrester_1a,3
508,mf_rbf,18,75,Forrester_1a,3
509,mf_rbf,20,75,Forrester_1a,3
510,mf_rbf,2,80,Forrester_1a,3
511,mf_rbf,4,80,Forrester_1a,3
512,mf_rbf,6,80,Forrester_1a,3
513,mf_rbf,8,80,Forrester_1a,3
514,mf_rbf,10,80,Forrester_1a,3
515,mf_rbf,12,80,Forrester_1a,3
516,mf_rbf,14,80,Forrester_1a,3
517,mf_rbf,16,80,Forrester_1a,3
518,mf_rbf,18,80,Forrester_1a,3
519,mf_rbf,20,80,Forrester_1a,3
520,mf_rbf,2,85,Forrester_1a,3
521,mf_rbf,4,85,Forrester_1a,3
522,mf_rbf,6,85,Forrester_1a,3
523,mf_rbf,8,85,Forrester_1a,3
524,mf_rbf,10,85,Forrester_1a,3
525,mf_rbf,12,85,Forrester_1a,3
526,mf_rbf,14,85,Forrester_1a,3
527,mf_rbf,16,85,Forrester_1a,3
528,mf_rbf,18,85,Forrester_1a,3
529,mf_rbf,20,85,Forrester_1a,3
530,mf_rbf,2,90,Forrester_1a,3
531,mf_rbf,4,90,Forrester_1a,3
532,mf_rbf,6,90,Forrester_1a,3
533,mf_rbf,8,90,Forrester_1a,3
534,mf_rbf,10,90,Forrester_1a,3
535,mf_rbf,12,90,Forrester_1a,3
536,mf_rbf,14,90,Forrester_1a,3
537,mf_rbf,16,90,Forrester_1a,3
538,mf_rbf,18,90,Forrester_1a,3
539,mf_rbf,20,90,Forrester_1a,3
540,mf_rbf,2,95,Forrester_1a,3
541,mf_rbf,4,95,Forrester_1a,3
542,mf_rbf,6,95,Forrester_1a,3
543,mf_rbf,8,95,Forrester_1a,3
544,mf_rbf,10,95,Forrester_1a,3
545,mf_rbf,12,95,Forrester_1a,3
546,mf_rbf,14,95,Forrester_1a,3
547,mf_rbf,16,95,Forrester_1a,3
548,mf_rbf,18,95,Forrester_1a,3
549,mf_rbf,20,95,Forrester_1a,3
550,mf_rbf,2,100,Forrester_1a,3
551,mf_rbf,4,100,Forrester_1a,3
552,mf_rbf,6,100,Forrester_1a,3
553,mf_rbf,8,100,Forrester_1a,3
554,mf_rbf,10,100,Forrester_1a,3
555,mf_rbf,12,100,Forrester_1a,3
556,mf_rbf,14,100,Forrester_1a,3
557,mf_rbf,16,100,Forrester_1a,3
558,mf_rbf,18,100,Forrester_1a,3
559,mf_rbf,20,100,Forrester_1a,3
560,mf_rbf,2,105,Forrester_1a,3
561,mf_rbf,4,105,Forrester_1a,3
562,mf_rbf,6,105,Forrester_1a,3
563,mf_rbf,8,105,Forrester_1a,3
564,mf_rbf,10,105,Forrester_1a,3
565,mf_rbf,12,105,Forrester_1a,3
566,mf_rbf,14,105,Forrester_1a,3
567,mf_rbf,16,105,Forrester_1a,3
568,mf_rbf,18,105,Forrester_1a,3
569,mf_rbf,20,105,Forrester_1a,3
570,mf_rbf,2,110,Forrester_1a,3
571,mf_rbf,4,110,Forrester_1a,3
572,mf_rbf,6,110,Forrester_1a,3
573,mf_rbf,8,110,Forrester_1a,3
574,mf_rbf,10,110,Forrester_1a,3
575,mf_rbf,12,110,Forrester_1a,3
576,mf_rbf,14,110,Forrester_1a,3
577,mf_rbf,16,110,Forrester_1a,3
578,mf_rbf,18,110,Forrester_1a,3
579,mf_rbf,20,110,Forrester_1a,3
580,mf_rbf,2,115,Forrester_1a,3
581,mf_rbf,4,115,Forrester_1a,3
582,mf_rbf,6,115,Forrester_1a,3
583,mf_rbf,8,115,Forrester_1a,3
584,mf_rbf,10,115,Forrester_1a,3
585,mf_rbf,12,115,Forrester_1a,3
586,mf_rbf,14,115,Forrester_1a,3
587,mf_rbf,16,115,Forrester_1a,3
588,mf_rbf,18,115,Forrester_1a,3
589,mf_rbf,20,115,Forrester_1a,3
590,mf_rbf,2,120,Forrester_1a,3
591,mf_rbf,4,120,Forrester_1a,3
592,mf_rbf,6,120,Forrester_1a,3
593,mf_rbf,8,120,Forrester_1a,3
594,mf_rbf,10,120,Forrester_1a,3
595,mf_rbf,12,120,Forrester_1a,3
596,mf_rbf,14,120,Forrester_1a,3
597,mf_rbf,16,120,Forrester_1a,3
598,mf_rbf,18,120,Forrester_1a,3
599,mf_rbf,20,120,Forrester_1a,3
600,mf_rbf,2,25,Forrester_1a,4
601,mf_rbf,4,25,Forrester_1a,4
602,mf_rbf,6,25,Forrester_1a,4
603,mf_rbf,8,25,Forrester_1a,4
