,noise_std,num_hf,num_lf,problem,seed
1945,0.3,45,160,mf_Sixhump,4
1946,0.5,45,160,mf_Sixhump,4
1947,0.1,50,160,mf_Sixhump,4
1948,0.3,50,160,mf_Sixhump,4
1949,0.5,50,160,mf_Sixhump,4
1950,0.1,55,160,mf_Sixhump,4
1951,0.3,55,160,mf_Sixhump,4
1952,0.5,55,160,mf_Sixhump,4
1953,0.1,60,160,mf_Sixhump,4
1954,0.3,60,160,mf_Sixhump,4
1955,0.5,60,160,mf_Sixhump,4
1956,0.1,65,160,mf_Sixhump,4
1957,0.3,65,160,mf_Sixhump,4
1958,0.5,65,160,mf_Sixhump,4
1959,0.1,70,160,mf_Sixhump,4
1960,0.3,70,160,mf_Sixhump,4
1961,0.5,70,160,mf_Sixhump,4
1962,0.1,75,160,mf_Sixhump,4
1963,0.3,75,160,mf_Sixhump,4
1964,0.5,75,160,mf_Sixhump,4
1965,0.1,80,160,mf_Sixhump,4
1966,0.3,80,160,mf_Sixhump,4
1967,0.5,80,160,mf_Sixhump,4
1968,0.1,85,160,mf_Sixhump,4
1969,0.3,85,160,mf_Sixhump,4
1970,0.5,85,160,mf_Sixhump,4
1971,0.1,90,160,mf_Sixhump,4
1972,0.3,90,160,mf_Sixhump,4
1973,0.5,90,160,mf_Sixhump,4
1974,0.1,95,160,mf_Sixhump,4
1975,0.3,95,160,mf_Sixhump,4
1976,0.5,95,160,mf_Sixhump,4
1977,0.1,100,160,mf_Sixhump,4
1978,0.3,100,160,mf_Sixhump,4
1979,0.5,100,160,mf_Sixhump,4
1980,0.1,5,180,mf_Sixhump,4
1981,0.3,5,180,mf_Sixhump,4
1982,0.5,5,180,mf_Sixhump,4
1983,0.1,10,180,mf_Sixhump,4
1984,0.3,10,180,mf_Sixhump,4
1985,0.5,10,180,mf_Sixhump,4
1986,0.1,15,180,mf_Sixhump,4
1987,0.3,15,180,mf_Sixhump,4
1988,0.5,15,180,mf_Sixhump,4
1989,0.1,20,180,mf_Sixhump,4
1990,0.3,20,180,mf_Sixhump,4
1991,0.5,20,180,mf_Sixhump,4
1992,0.1,25,180,mf_Sixhump,4
1993,0.3,25,180,mf_Sixhump,4
1994,0.5,25,180,mf_Sixhump,4
1995,0.1,30,180,mf_Sixhump,4
1996,0.3,30,180,mf_Sixhump,4
1997,0.5,30,180,mf_Sixhump,4
1998,0.1,35,180,mf_Sixhump,4
1999,0.3,35,180,mf_Sixhump,4
2000,0.5,35,180,mf_Sixhump,4
2001,0.1,40,180,mf_Sixhump,4
2002,0.3,40,180,mf_Sixhump,4
2003,0.5,40,180,mf_Sixhump,4
2004,0.1,45,180,mf_Sixhump,4
2005,0.3,45,180,mf_Sixhump,4
2006,0.5,45,180,mf_Sixhump,4
2007,0.1,50,180,mf_Sixhump,4
2008,0.3,50,180,mf_Sixhump,4
2009,0.5,50,180,mf_Sixhump,4
2010,0.1,55,180,mf_Sixhump,4
2011,0.3,55,180,mf_Sixhump,4
2012,0.5,55,180,mf_Sixhump,4
2013,0.1,60,180,mf_Sixhump,4
2014,0.3,60,180,mf_Sixhump,4
2015,0.5,60,180,mf_Sixhump,4
2016,0.1,65,180,mf_Sixhump,4
2017,0.3,65,180,mf_Sixhump,4
2018,0.5,65,180,mf_Sixhump,4
2019,0.1,70,180,mf_Sixhump,4
2020,0.3,70,180,mf_Sixhump,4
2021,0.5,70,180,mf_Sixhump,4
2022,0.1,75,180,mf_Sixhump,4
2023,0.3,75,180,mf_Sixhump,4
2024,0.5,75,180,mf_Sixhump,4
2025,0.1,80,180,mf_Sixhump,4
2026,0.3,80,180,mf_Sixhump,4
2027,0.5,80,180,mf_Sixhump,4
2028,0.1,85,180,mf_Sixhump,4
2029,0.3,85,180,mf_Sixhump,4
2030,0.5,85,180,mf_Sixhump,4
2031,0.1,90,180,mf_Sixhump,4
2032,0.3,90,180,mf_Sixhump,4
2033,0.5,90,180,mf_Sixhump,4
2034,0.1,95,180,mf_Sixhump,4
2035,0.3,95,180,mf_Sixhump,4
2036,0.5,95,180,mf_Sixhump,4
2037,0.1,100,180,mf_Sixhump,4
2038,0.3,100,180,mf_Sixhump,4
2039,0.5,100,180,mf_Sixhump,4
2040,0.1,5,200,mf_Sixhump,4
2041,0.3,5,200,mf_Sixhump,4
2042,0.5,5,200,mf_Sixhump,4
2043,0.1,10,200,mf_Sixhump,4
2044,0.3,10,200,mf_Sixhump,4
2045,0.5,10,200,mf_Sixhump,4
2046,0.1,15,200,mf_Sixhump,4
2047,0.3,15,200,mf_Sixhump,4
2048,0.5,15,200,mf_Sixhump,4
2049,0.1,20,200,mf_Sixhump,4
2050,0.3,20,200,mf_Sixhump,4
2051,0.5,20,200,mf_Sixhump,4
2052,0.1,25,200,mf_Sixhump,4
2053,0.3,25,200,mf_Sixhump,4
2054,0.5,25,200,mf_Sixhump,4
2055,0.1,30,200,mf_Sixhump,4
2056,0.3,30,200,mf_Sixhump,4
2057,0.5,30,200,mf_Sixhump,4
2058,0.1,35,200,mf_Sixhump,4
2059,0.3,35,200,mf_Sixhump,4
2060,0.5,35,200,mf_Sixhump,4
2061,0.1,40,200,mf_Sixhump,4
2062,0.3,40,200,mf_Sixhump,4
2063,0.5,40,200,mf_Sixhump,4
2064,0.1,45,200,mf_Sixhump,4
2065,0.3,45,200,mf_Sixhump,4
2066,0.5,45,200,mf_Sixhump,4
2067,0.1,50,200,mf_Sixhump,4
2068,0.3,50,200,mf_Sixhump,4
2069,0.5,50,200,mf_Sixhump,4
2070,0.1,55,200,mf_Sixhump,4
2071,0.3,55,200,mf_Sixhump,4
2072,0.5,55,200,mf_Sixhump,4
2073,0.1,60,200,mf_Sixhump,4
2074,0.3,60,200,mf_Sixhump,4
2075,0.5,60,200,mf_Sixhump,4
2076,0.1,65,200,mf_Sixhump,4
2077,0.3,65,200,mf_Sixhump,4
2078,0.5,65,200,mf_Sixhump,4
2079,0.1,70,200,mf_Sixhump,4
2080,0.3,70,200,mf_Sixhump,4
2081,0.5,70,200,mf_Sixhump,4
2082,0.1,75,200,mf_Sixhump,4
2083,0.3,75,200,mf_Sixhump,4
2084,0.5,75,200,mf_Sixhump,4
2085,0.1,80,200,mf_Sixhump,4
2086,0.3,80,200,mf_Sixhump,4
2087,0.5,80,200,mf_Sixhump,4
2088,0.1,85,200,mf_Sixhump,4
2089,0.3,85,200,mf_Sixhump,4
2090,0.5,85,200,mf_Sixhump,4
2091,0.1,90,200,mf_Sixhump,4
2092,0.3,90,200,mf_Sixhump,4
2093,0.5,90,200,mf_Sixhump,4
2094,0.1,95,200,mf_Sixhump,4
2095,0.3,95,200,mf_Sixhump,4
2096,0.5,95,200,mf_Sixhump,4
2097,0.1,100,200,mf_Sixhump,4
2098,0.3,100,200,mf_Sixhump,4
2099,0.5,100,200,mf_Sixhump,4
2100,0.1,5,220,mf_Sixhump,4
2101,0.3,5,220,mf_Sixhump,4
2102,0.5,5,220,mf_Sixhump,4
2103,0.1,10,220,mf_Sixhump,4
2104,0.3,10,220,mf_Sixhump,4
2105,0.5,10,220,mf_Sixhump,4
2106,0.1,15,220,mf_Sixhump,4
2107,0.3,15,220,mf_Sixhump,4
2108,0.5,15,220,mf_Sixhump,4
2109,0.1,20,220,mf_Sixhump,4
2110,0.3,20,220,mf_Sixhump,4
2111,0.5,20,220,mf_Sixhump,4
2112,0.1,25,220,mf_Sixhump,4
2113,0.3,25,220,mf_Sixhump,4
2114,0.5,25,220,mf_Sixhump,4
2115,0.1,30,220,mf_Sixhump,4
2116,0.3,30,220,mf_Sixhump,4
2117,0.5,30,220,mf_Sixhump,4
2118,0.1,35,220,mf_Sixhump,4
2119,0.3,35,220,mf_Sixhump,4
2120,0.5,35,220,mf_Sixhump,4
2121,0.1,40,220,mf_Sixhump,4
2122,0.3,40,220,mf_Sixhump,4
2123,0.5,40,220,mf_Sixhump,4
2124,0.1,45,220,mf_Sixhump,4
2125,0.3,45,220,mf_Sixhump,4
2126,0.5,45,220,mf_Sixhump,4
2127,0.1,50,220,mf_Sixhump,4
2128,0.3,50,220,mf_Sixhump,4
2129,0.5,50,220,mf_Sixhump,4
2130,0.1,55,220,mf_Sixhump,4
2131,0.3,55,220,mf_Sixhump,4
2132,0.5,55,220,mf_Sixhump,4
2133,0.1,60,220,mf_Sixhump,4
2134,0.3,60,220,mf_Sixhump,4
2135,0.5,60,220,mf_Sixhump,4
2136,0.1,65,220,mf_Sixhump,4
2137,0.3,65,220,mf_Sixhump,4
2138,0.5,65,220,mf_Sixhump,4
2139,0.1,70,220,mf_Sixhump,4
2140,0.3,70,220,mf_Sixhump,4
2141,0.5,70,220,mf_Sixhump,4
2142,0.1,75,220,mf_Sixhump,4
2143,0.3,75,220,mf_Sixhump,4
2144,0.5,75,220,mf_Sixhump,4
2145,0.1,80,220,mf_Sixhump,4
2146,0.3,80,220,mf_Sixhump,4
2147,0.5,80,220,mf_Sixhump,4
2148,0.1,85,220,mf_Sixhump,4
2149,0.3,85,220,mf_Sixhump,4
2150,0.5,85,220,mf_Sixhump,4
2151,0.1,90,220,mf_Sixhump,4
2152,0.3,90,220,mf_Sixhump,4
2153,0.5,90,220,mf_Sixhump,4
2154,0.1,95,220,mf_Sixhump,4
2155,0.3,95,220,mf_Sixhump,4
2156,0.5,95,220,mf_Sixhump,4
2157,0.1,100,220,mf_Sixhump,4
2158,0.3,100,220,mf_Sixhump,4
2159,0.5,100,220,mf_Sixhump,4
2160,0.1,5,240,mf_Sixhump,4
2161,0.3,5,240,mf_Sixhump,4
2162,0.5,5,240,mf_Sixhump,4
2163,0.1,10,240,mf_Sixhump,4
2164,0.3,10,240,mf_Sixhump,4
2165,0.5,10,240,mf_Sixhump,4
2166,0.1,15,240,mf_Sixhump,4
2167,0.3,15,240,mf_Sixhump,4
2168,0.5,15,240,mf_Sixhump,4
2169,0.1,20,240,mf_Sixhump,4
2170,0.3,20,240,mf_Sixhump,4
2171,0.5,20,240,mf_Sixhump,4
2172,0.1,25,240,mf_Sixhump,4
2173,0.3,25,240,mf_Sixhump,4
2174,0.5,25,240,mf_Sixhump,4
2175,0.1,30,240,mf_Sixhump,4
2176,0.3,30,240,mf_Sixhump,4
2177,0.5,30,240,mf_Sixhump,4
2178,0.1,35,240,mf_Sixhump,4
2179,0.3,35,240,mf_Sixhump,4
2180,0.5,35,240,mf_Sixhump,4
2181,0.1,40,240,mf_Sixhump,4
2182,0.3,40,240,mf_Sixhump,4
2183,0.5,40,240,mf_Sixhump,4
2184,0.1,45,240,mf_Sixhump,4
2185,0.3,45,240,mf_Sixhump,4
2186,0.5,45,240,mf_Sixhump,4
2187,0.1,50,240,mf_Sixhump,4
2188,0.3,50,240,mf_Sixhump,4
2189,0.5,50,240,mf_Sixhump,4
2190,0.1,55,240,mf_Sixhump,4
2191,0.3,55,240,mf_Sixhump,4
2192,0.5,55,240,mf_Sixhump,4
2193,0.1,60,240,mf_Sixhump,4
2194,0.3,60,240,mf_Sixhump,4
2195,0.5,60,240,mf_Sixhump,4
2196,0.1,65,240,mf_Sixhump,4
2197,0.3,65,240,mf_Sixhump,4
2198,0.5,65,240,mf_Sixhump,4
2199,0.1,70,240,mf_Sixhump,4
2200,0.3,70,240,mf_Sixhump,4
2201,0.5,70,240,mf_Sixhump,4
2202,0.1,75,240,mf_Sixhump,4
2203,0.3,75,240,mf_Sixhump,4
2204,0.5,75,240,mf_Sixhump,4
2205,0.1,80,240,mf_Sixhump,4
2206,0.3,80,240,mf_Sixhump,4
2207,0.5,80,240,mf_Sixhump,4
2208,0.1,85,240,mf_Sixhump,4
2209,0.3,85,240,mf_Sixhump,4
2210,0.5,85,240,mf_Sixhump,4
2211,0.1,90,240,mf_Sixhump,4
2212,0.3,90,240,mf_Sixhump,4
2213,0.5,90,240,mf_Sixhump,4
2214,0.1,95,240,mf_Sixhump,4
2215,0.3,95,240,mf_Sixhump,4
2216,0.5,95,240,mf_Sixhump,4
2217,0.1,100,240,mf_Sixhump,4
2218,0.3,100,240,mf_Sixhump,4
2219,0.5,100,240,mf_Sixhump,4
2220,0.1,5,260,mf_Sixhump,4
2221,0.3,5,260,mf_Sixhump,4
2222,0.5,5,260,mf_Sixhump,4
2223,0.1,10,260,mf_Sixhump,4
2224,0.3,10,260,mf_Sixhump,4
2225,0.5,10,260,mf_Sixhump,4
2226,0.1,15,260,mf_Sixhump,4
2227,0.3,15,260,mf_Sixhump,4
2228,0.5,15,260,mf_Sixhump,4
2229,0.1,20,260,mf_Sixhump,4
2230,0.3,20,260,mf_Sixhump,4
2231,0.5,20,260,mf_Sixhump,4
2232,0.1,25,260,mf_Sixhump,4
2233,0.3,25,260,mf_Sixhump,4
2234,0.5,25,260,mf_Sixhump,4
2235,0.1,30,260,mf_Sixhump,4
2236,0.3,30,260,mf_Sixhump,4
2237,0.5,30,260,mf_Sixhump,4
2238,0.1,35,260,mf_Sixhump,4
2239,0.3,35,260,mf_Sixhump,4
2240,0.5,35,260,mf_Sixhump,4
2241,0.1,40,260,mf_Sixhump,4
2242,0.3,40,260,mf_Sixhump,4
2243,0.5,40,260,mf_Sixhump,4
2244,0.1,45,260,mf_Sixhump,4
2245,0.3,45,260,mf_Sixhump,4
2246,0.5,45,260,mf_Sixhump,4
2247,0.1,50,260,mf_Sixhump,4
2248,0.3,50,260,mf_Sixhump,4
2249,0.5,50,260,mf_Sixhump,4
2250,0.1,55,260,mf_Sixhump,4
2251,0.3,55,260,mf_Sixhump,4
2252,0.5,55,260,mf_Sixhump,4
2253,0.1,60,260,mf_Sixhump,4
2254,0.3,60,260,mf_Sixhump,4
2255,0.5,60,260,mf_Sixhump,4
2256,0.1,65,260,mf_Sixhump,4
2257,0.3,65,260,mf_Sixhump,4
2258,0.5,65,260,mf_Sixhump,4
2259,0.1,70,260,mf_Sixhump,4
2260,0.3,70,260,mf_Sixhump,4
2261,0.5,70,260,mf_Sixhump,4
2262,0.1,75,260,mf_Sixhump,4
2263,0.3,75,260,mf_Sixhump,4
2264,0.5,75,260,mf_Sixhump,4
2265,0.1,80,260,mf_Sixhump,4
2266,0.3,80,260,mf_Sixhump,4
2267,0.5,80,260,mf_Sixhump,4
2268,0.1,85,260,mf_Sixhump,4
2269,0.3,85,260,mf_Sixhump,4
2270,0.5,85,260,mf_Sixhump,4
2271,0.1,90,260,mf_Sixhump,4
2272,0.3,90,260,mf_Sixhump,4
2273,0.5,90,260,mf_Sixhump,4
2274,0.1,95,260,mf_Sixhump,4
2275,0.3,95,260,mf_Sixhump,4
2276,0.5,95,260,mf_Sixhump,4
2277,0.1,100,260,mf_Sixhump,4
2278,0.3,100,260,mf_Sixhump,4
2279,0.5,100,260,mf_Sixhump,4
2280,0.1,5,280,mf_Sixhump,4
2281,0.3,5,280,mf_Sixhump,4
2282,0.5,5,280,mf_Sixhump,4
2283,0.1,10,280,mf_Sixhump,4
2284,0.3,10,280,mf_Sixhump,4
2285,0.5,10,280,mf_Sixhump,4
2286,0.1,15,280,mf_Sixhump,4
2287,0.3,15,280,mf_Sixhump,4
2288,0.5,15,280,mf_Sixhump,4
2289,0.1,20,280,mf_Sixhump,4
2290,0.3,20,280,mf_Sixhump,4
2291,0.5,20,280,mf_Sixhump,4
2292,0.1,25,280,mf_Sixhump,4
2293,0.3,25,280,mf_Sixhump,4
2294,0.5,25,280,mf_Sixhump,4
2295,0.1,30,280,mf_Sixhump,4
2296,0.3,30,280,mf_Sixhump,4
2297,0.5,30,280,mf_Sixhump,4
2298,0.1,35,280,mf_Sixhump,4
2299,0.3,35,280,mf_Sixhump,4
2300,0.5,35,280,mf_Sixhump,4
2301,0.1,40,280,mf_Sixhump,4
2302,0.3,40,280,mf_Sixhump,4
2303,0.5,40,280,mf_Sixhump,4
2304,0.1,45,280,mf_Sixhump,4
2305,0.3,45,280,mf_Sixhump,4
2306,0.5,45,280,mf_Sixhump,4
2307,0.1,50,280,mf_Sixhump,4
2308,0.3,50,280,mf_Sixhump,4
2309,0.5,50,280,mf_Sixhump,4
2310,0.1,55,280,mf_Sixhump,4
2311,0.3,55,280,mf_Sixhump,4
2312,0.5,55,280,mf_Sixhump,4
2313,0.1,60,280,mf_Sixhump,4
2314,0.3,60,280,mf_Sixhump,4
2315,0.5,60,280,mf_Sixhump,4
2316,0.1,65,280,mf_Sixhump,4
2317,0.3,65,280,mf_Sixhump,4
2318,0.5,65,280,mf_Sixhump,4
2319,0.1,70,280,mf_Sixhump,4
2320,0.3,70,280,mf_Sixhump,4
2321,0.5,70,280,mf_Sixhump,4
2322,0.1,75,280,mf_Sixhump,4
2323,0.3,75,280,mf_Sixhump,4
2324,0.5,75,280,mf_Sixhump,4
2325,0.1,80,280,mf_Sixhump,4
2326,0.3,80,280,mf_Sixhump,4
2327,0.5,80,280,mf_Sixhump,4
2328,0.1,85,280,mf_Sixhump,4
2329,0.3,85,280,mf_Sixhump,4
2330,0.5,85,280,mf_Sixhump,4
2331,0.1,90,280,mf_Sixhump,4
2332,0.3,90,280,mf_Sixhump,4
2333,0.5,90,280,mf_Sixhump,4
2334,0.1,95,280,mf_Sixhump,4
2335,0.3,95,280,mf_Sixhump,4
2336,0.5,95,280,mf_Sixhump,4
2337,0.1,100,280,mf_Sixhump,4
2338,0.3,100,280,mf_Sixhump,4
2339,0.5,100,280,mf_Sixhump,4
2340,0.1,5,300,mf_Sixhump,4
2341,0.3,5,300,mf_Sixhump,4
2342,0.5,5,300,mf_Sixhump,4
2343,0.1,10,300,mf_Sixhump,4
2344,0.3,10,300,mf_Sixhump,4
2345,0.5,10,300,mf_Sixhump,4
2346,0.1,15,300,mf_Sixhump,4
2347,0.3,15,300,mf_Sixhump,4
2348,0.5,15,300,mf_Sixhump,4
2349,0.1,20,300,mf_Sixhump,4
2350,0.3,20,300,mf_Sixhump,4
2351,0.5,20,300,mf_Sixhump,4
2352,0.1,25,300,mf_Sixhump,4
2353,0.3,25,300,mf_Sixhump,4
2354,0.5,25,300,mf_Sixhump,4
2355,0.1,30,300,mf_Sixhump,4
2356,0.3,30,300,mf_Sixhump,4
2357,0.5,30,300,mf_Sixhump,4
2358,0.1,35,300,mf_Sixhump,4
2359,0.3,35,300,mf_Sixhump,4
2360,0.5,35,300,mf_Sixhump,4
2361,0.1,40,300,mf_Sixhump,4
2362,0.3,40,300,mf_Sixhump,4
2363,0.5,40,300,mf_Sixhump,4
2364,0.1,45,300,mf_Sixhump,4
2365,0.3,45,300,mf_Sixhump,4
2366,0.5,45,300,mf_Sixhump,4
2367,0.1,50,300,mf_Sixhump,4
2368,0.3,50,300,mf_Sixhump,4
2369,0.5,50,300,mf_Sixhump,4
2370,0.1,55,300,mf_Sixhump,4
2371,0.3,55,300,mf_Sixhump,4
2372,0.5,55,300,mf_Sixhump,4
2373,0.1,60,300,mf_Sixhump,4
2374,0.3,60,300,mf_Sixhump,4
2375,0.5,60,300,mf_Sixhump,4
2376,0.1,65,300,mf_Sixhump,4
2377,0.3,65,300,mf_Sixhump,4
2378,0.5,65,300,mf_Sixhump,4
2379,0.1,70,300,mf_Sixhump,4
2380,0.3,70,300,mf_Sixhump,4
2381,0.5,70,300,mf_Sixhump,4
2382,0.1,75,300,mf_Sixhump,4
2383,0.3,75,300,mf_Sixhump,4
2384,0.5,75,300,mf_Sixhump,4
2385,0.1,80,300,mf_Sixhump,4
2386,0.3,80,300,mf_Sixhump,4
2387,0.5,80,300,mf_Sixhump,4
2388,0.1,85,300,mf_Sixhump,4
2389,0.3,85,300,mf_Sixhump,4
2390,0.5,85,300,mf_Sixhump,4
2391,0.1,90,300,mf_Sixhump,4
2392,0.3,90,300,mf_Sixhump,4
2393,0.5,90,300,mf_Sixhump,4
2394,0.1,95,300,mf_Sixhump,4
2395,0.3,95,300,mf_Sixhump,4
2396,0.5,95,300,mf_Sixhump,4
2397,0.1,100,300,mf_Sixhump,4
2398,0.3,100,300,mf_Sixhump,4
2399,0.5,100,300,mf_Sixhump,4
2400,0.1,5,120,mf_Sixhump,5
2401,0.3,5,120,mf_Sixhump,5
2402,0.5,5,120,mf_Sixhump,5
2403,0.1,10,120,mf_Sixhump,5
2404,0.3,10,120,mf_Sixhump,5
2405,0.5,10,120,mf_Sixhump,5
2406,0.1,15,120,mf_Sixhump,5
2407,0.3,15,120,mf_Sixhump,5
2408,0.5,15,120,mf_Sixhump,5
2409,0.1,20,120,mf_Sixhump,5
2410,0.3,20,120,mf_Sixhump,5
2411,0.5,20,120,mf_Sixhump,5
2412,0.1,25,120,mf_Sixhump,5
2413,0.3,25,120,mf_Sixhump,5
2414,0.5,25,120,mf_Sixhump,5
2415,0.1,30,120,mf_Sixhump,5
2416,0.3,30,120,mf_Sixhump,5
2417,0.5,30,120,mf_Sixhump,5
2418,0.1,35,120,mf_Sixhump,5
2419,0.3,35,120,mf_Sixhump,5
2420,0.5,35,120,mf_Sixhump,5
2421,0.1,40,120,mf_Sixhump,5
2422,0.3,40,120,mf_Sixhump,5
2423,0.5,40,120,mf_Sixhump,5
2424,0.1,45,120,mf_Sixhump,5
2425,0.3,45,120,mf_Sixhump,5
2426,0.5,45,120,mf_Sixhump,5
2427,0.1,50,120,mf_Sixhump,5
2428,0.3,50,120,mf_Sixhump,5
2429,0.5,50,120,mf_Sixhump,5
2430,0.1,55,120,mf_Sixhump,5
2431,0.3,55,120,mf_Sixhump,5
2432,0.5,55,120,mf_Sixhump,5
2433,0.1,60,120,mf_Sixhump,5
2434,0.3,60,120,mf_Sixhump,5
2435,0.5,60,120,mf_Sixhump,5
2436,0.1,65,120,mf_Sixhump,5
2437,0.3,65,120,mf_Sixhump,5
2438,0.5,65,120,mf_Sixhump,5
2439,0.1,70,120,mf_Sixhump,5
2440,0.3,70,120,mf_Sixhump,5
2441,0.5,70,120,mf_Sixhump,5
2442,0.1,75,120,mf_Sixhump,5
2443,0.3,75,120,mf_Sixhump,5
2444,0.5,75,120,mf_Sixhump,5
2445,0.1,80,120,mf_Sixhump,5
2446,0.3,80,120,mf_Sixhump,5
2447,0.5,80,120,mf_Sixhump,5
2448,0.1,85,120,mf_Sixhump,5
2449,0.3,85,120,mf_Sixhump,5
2450,0.5,85,120,mf_Sixhump,5
2451,0.1,90,120,mf_Sixhump,5
2452,0.3,90,120,mf_Sixhump,5
2453,0.5,90,120,mf_Sixhump,5
2454,0.1,95,120,mf_Sixhump,5
2455,0.3,95,120,mf_Sixhump,5
2456,0.5,95,120,mf_Sixhump,5
2457,0.1,100,120,mf_Sixhump,5
2458,0.3,100,120,mf_Sixhump,5
2459,0.5,100,120,mf_Sixhump,5
2460,0.1,5,140,mf_Sixhump,5
2461,0.3,5,140,mf_Sixhump,5
2462,0.5,5,140,mf_Sixhump,5
2463,0.1,10,140,mf_Sixhump,5
2464,0.3,10,140,mf_Sixhump,5
2465,0.5,10,140,mf_Sixhump,5
2466,0.1,15,140,mf_Sixhump,5
2467,0.3,15,140,mf_Sixhump,5
2468,0.5,15,140,mf_Sixhump,5
2469,0.1,20,140,mf_Sixhump,5
2470,0.3,20,140,mf_Sixhump,5
2471,0.5,20,140,mf_Sixhump,5
2472,0.1,25,140,mf_Sixhump,5
2473,0.3,25,140,mf_Sixhump,5
2474,0.5,25,140,mf_Sixhump,5
2475,0.1,30,140,mf_Sixhump,5
2476,0.3,30,140,mf_Sixhump,5
2477,0.5,30,140,mf_Sixhump,5
2478,0.1,35,140,mf_Sixhump,5
2479,0.3,35,140,mf_Sixhump,5
2480,0.5,35,140,mf_Sixhump,5
2481,0.1,40,140,mf_Sixhump,5
2482,0.3,40,140,mf_Sixhump,5
2483,0.5,40,140,mf_Sixhump,5
2484,0.1,45,140,mf_Sixhump,5
2485,0.3,45,140,mf_Sixhump,5
2486,0.5,45,140,mf_Sixhump,5
2487,0.1,50,140,mf_Sixhump,5
2488,0.3,50,140,mf_Sixhump,5
2489,0.5,50,140,mf_Sixhump,5
2490,0.1,55,140,mf_Sixhump,5
2491,0.3,55,140,mf_Sixhump,5
2492,0.5,55,140,mf_Sixhump,5
2493,0.1,60,140,mf_Sixhump,5
2494,0.3,60,140,mf_Sixhump,5
2495,0.5,60,140,mf_Sixhump,5
2496,0.1,65,140,mf_Sixhump,5
2497,0.3,65,140,mf_Sixhump,5
2498,0.5,65,140,mf_Sixhump,5
2499,0.1,70,140,mf_Sixhump,5
2500,0.3,70,140,mf_Sixhump,5
2501,0.5,70,140,mf_Sixhump,5
2502,0.1,75,140,mf_Sixhump,5
2503,0.3,75,140,mf_Sixhump,5
2504,0.5,75,140,mf_Sixhump,5
2505,0.1,80,140,mf_Sixhump,5
2506,0.3,80,140,mf_Sixhump,5
2507,0.5,80,140,mf_Sixhump,5
2508,0.1,85,140,mf_Sixhump,5
2509,0.3,85,140,mf_Sixhump,5
2510,0.5,85,140,mf_Sixhump,5
2511,0.1,90,140,mf_Sixhump,5
2512,0.3,90,140,mf_Sixhump,5
2513,0.5,90,140,mf_Sixhump,5
2514,0.1,95,140,mf_Sixhump,5
2515,0.3,95,140,mf_Sixhump,5
2516,0.5,95,140,mf_Sixhump,5
2517,0.1,100,140,mf_Sixhump,5
2518,0.3,100,140,mf_Sixhump,5
2519,0.5,100,140,mf_Sixhump,5
2520,0.1,5,160,mf_Sixhump,5
2521,0.3,5,160,mf_Sixhump,5
2522,0.5,5,160,mf_Sixhump,5
2523,0.1,10,160,mf_Sixhump,5
2524,0.3,10,160,mf_Sixhump,5
2525,0.5,10,160,mf_Sixhump,5
2526,0.1,15,160,mf_Sixhump,5
2527,0.3,15,160,mf_Sixhump,5
2528,0.5,15,160,mf_Sixhump,5
2529,0.1,20,160,mf_Sixhump,5
2530,0.3,20,160,mf_Sixhump,5
2531,0.5,20,160,mf_Sixhump,5
2532,0.1,25,160,mf_Sixhump,5
2533,0.3,25,160,mf_Sixhump,5
2534,0.5,25,160,mf_Sixhump,5
2535,0.1,30,160,mf_Sixhump,5
2536,0.3,30,160,mf_Sixhump,5
2537,0.5,30,160,mf_Sixhump,5
2538,0.1,35,160,mf_Sixhump,5
2539,0.3,35,160,mf_Sixhump,5
2540,0.5,35,160,mf_Sixhump,5
2541,0.1,40,160,mf_Sixhump,5
2542,0.3,40,160,mf_Sixhump,5
2543,0.5,40,160,mf_Sixhump,5
2544,0.1,45,160,mf_Sixhump,5
2545,0.3,45,160,mf_Sixhump,5
2546,0.5,45,160,mf_Sixhump,5
2547,0.1,50,160,mf_Sixhump,5
2548,0.3,50,160,mf_Sixhump,5
2549,0.5,50,160,mf_Sixhump,5
2550,0.1,55,160,mf_Sixhump,5
2551,0.3,55,160,mf_Sixhump,5
2552,0.5,55,160,mf_Sixhump,5
2553,0.1,60,160,mf_Sixhump,5
2554,0.3,60,160,mf_Sixhump,5
2555,0.5,60,160,mf_Sixhump,5
2556,0.1,65,160,mf_Sixhump,5
2557,0.3,65,160,mf_Sixhump,5
2558,0.5,65,160,mf_Sixhump,5
2559,0.1,70,160,mf_Sixhump,5
2560,0.3,70,160,mf_Sixhump,5
2561,0.5,70,160,mf_Sixhump,5
2562,0.1,75,160,mf_Sixhump,5
2563,0.3,75,160,mf_Sixhump,5
2564,0.5,75,160,mf_Sixhump,5
2565,0.1,80,160,mf_Sixhump,5
2566,0.3,80,160,mf_Sixhump,5
2567,0.5,80,160,mf_Sixhump,5
2568,0.1,85,160,mf_Sixhump,5
2569,0.3,85,160,mf_Sixhump,5
2570,0.5,85,160,mf_Sixhump,5
2571,0.1,90,160,mf_Sixhump,5
2572,0.3,90,160,mf_Sixhump,5
2573,0.5,90,160,mf_Sixhump,5
2574,0.1,95,160,mf_Sixhump,5
2575,0.3,95,160,mf_Sixhump,5
2576,0.5,95,160,mf_Sixhump,5
2577,0.1,100,160,mf_Sixhump,5
2578,0.3,100,160,mf_Sixhump,5
2579,0.5,100,160,mf_Sixhump,5
